formulaRank,molecularFormula,adduct,precursorFormula,NPC#pathway,NPC#pathway Probability,NPC#superclass,NPC#superclass Probability,NPC#class,NPC#class Probability,ClassyFire#superclass,ClassyFire#superclass probability,ClassyFire#class,ClassyFire#class Probability,ClassyFire#subclass,ClassyFire#subclass Probability,ClassyFire#level 5,ClassyFire#level 5 Probability,ClassyFire#most specific class,ClassyFire#most specific class Probability,ClassyFire#all classifications,ionMass,retentionTimeInSeconds,retentionTimeInMinutes,formulaId,alignedFeatureId,mappingFeatureId,overallFeatureQuality
1,C35H36N4O8,[M + H]+,C35H37N4O8+,Alkaloids,0.781,Tryptophan alkaloids,0.768,Pyrroloquinoline alkaloids,0.398,Benzenoids,0.974,Phenol ethers,0.529,,,,,Phenol ethers,0.529,Organic compounds; Organoheterocyclic compounds; Ethers; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Carboxylic acid amides; Carboxylic acid derivatives; Carboxylic acids; Secondary carboxylic acid amides; Carbonyl compounds; Benzene and substituted derivatives; Phenol ethers; Benzenoids; Organic oxides; Azacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities,641.258,490,8.159,7.34284E+17,7.34232E+17,50643,
1,C24H38O21,[M + H]+,C24H39O21+,Carbohydrates,0.589,Saccharides,0.685,Polysaccharides,0.472,Organic oxygen compounds,1,Organooxygen compounds,1,Carbohydrates and carbohydrate conjugates,0.993,Glycosyl compounds,0.821,O-glycosyl compounds,0.849,Organic compounds; Organoheterocyclic compounds; Carbohydrates and carbohydrate conjugates; Lipids and lipid-like molecules; Alcohols and polyols; Ethers; Organic acids and derivatives; Carboxylic acids and derivatives; Primary alcohols; Organooxygen compounds; Carboxylic acid derivatives; Carboxylic acid esters; Acetals; Secondary alcohols; Carbonyl compounds; Oxanes; Glycosyl compounds; O-glycosyl compounds; Polyols; Organic oxides; Oxacyclic compounds; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities,663.198,490,8.159,7.34284E+17,7.34232E+17,50620,
1,C25H33NO2,[M + H]+,C25H34NO2+,Alkaloids,0.577,Tryptophan alkaloids,0.132,Tropane alkaloids,0.09,Benzenoids,0.978,Benzene and substituted derivatives,0.93,,,,,Benzene and substituted derivatives,0.93,Organic compounds; Organoheterocyclic compounds; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Carboxylic acid derivatives; Monocarboxylic acids and derivatives; Carboxylic acid esters; Carbonyl compounds; Benzene and substituted derivatives; Benzenoids; Organic oxides; Azacyclic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities,380.257,490,8.159,7.34284E+17,7.34232E+17,50629,
1,C25H40O7,[M + Na]+,C25H40NaO7+,Polyketides,0.748,Linear polyketides,0.377,Open-chain polyketides,0.574,Lipids and lipid-like molecules,0.785,Fatty Acyls,0.655,,,,,Fatty Acyls,0.655,Organic compounds; Organoheterocyclic compounds; Lipids and lipid-like molecules; Alcohols and polyols; Ethers; Organic acids and derivatives; Carboxylic acids and derivatives; Organooxygen compounds; Secondary alcohols; Tertiary alcohols; Carbonyl compounds; Fatty Acyls; Organic oxides; Oxacyclic compounds; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities,475.265,490,8.16,7.34284E+17,7.34232E+17,50652,
1,C6H8O3,[M + K]+,C6H8KO3+,Fatty acids,0.936,Fatty Acids and Conjugates,0.537,Lactones,0.315,Organic acids and derivatives,0.638,Carboxylic acids and derivatives,0.633,Monocarboxylic acids and derivatives,0.568,,,Monocarboxylic acids and derivatives,0.568,Organic compounds; Organic acids and derivatives; Carboxylic acids and derivatives; Organooxygen compounds; Monocarboxylic acids and derivatives; Carbonyl compounds; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities,167.012,490,8.163,7.34283E+17,7.34232E+17,50647,
1,C11H16INO3,[M + H]+,C11H17INO3+,Alkaloids,0.478,Tyrosine alkaloids,0.064,Menthane monoterpenoids,0.009,Benzenoids,0.999,Phenol ethers,0.973,Anisoles,0.933,,,Anisoles,0.933,Organic compounds; Halobenzenes; Alkyl aryl ethers; Anisoles; Ethers; Organic acids and derivatives; Carboxylic acids and derivatives; Organohalogen compounds; Organonitrogen compounds; Organooxygen compounds; Aryl iodides; Iodobenzenes; Organoiodides; Benzene and substituted derivatives; Phenol ethers; Benzenoids; Aryl halides; Organic oxides; Methoxybenzenes; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Phenoxy compounds; Chemical entities,338.024,490,8.163,7.34283E+17,7.34232E+17,50650,
1,C21H30N6O5,[M + Na]+,C21H30N6NaO5+,Carbohydrates,0.349,Nucleosides,0.294,Purine alkaloids,0.269,Organoheterocyclic compounds,0.995,Diazines,0.853,Pyrimidines and pyrimidine derivatives,0.822,Aminopyrimidines and derivatives,0.648,Aminopyrimidines and derivatives,0.648,Organic compounds; Organoheterocyclic compounds; Pyrimidines and pyrimidine derivatives; Alcohols and polyols; Ethers; Organic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Azoles; Aminopyrimidines and derivatives; Diazines; Furazans; Amines; Primary amines; Tertiary amines; Imidolactams; Organic oxides; Azacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities,469.218,490,8.165,7.34283E+17,7.34232E+17,50763,
1,C30H56N4O6,[M + H]+,C30H57N4O6+,Amino acids and Peptides,0.954,Oligopeptides,0.88,Cyclic peptides,0.309,Organic acids and derivatives,0.999,Carboxylic acids and derivatives,0.997,"Amino acids, peptides, and analogues",0.975,Peptides,0.689,Dipeptides,0.554,"Organic compounds; Organoheterocyclic compounds; Lipids and lipid-like molecules; Amino acids, peptides, and analogues; Alpha amino acids and derivatives; Alcohols and polyols; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Fatty amides; Amino acids and derivatives; Peptides; Carboxylic acid amides; Carboxylic acid derivatives; N-acyl amines; Secondary carboxylic acid amides; Tertiary carboxylic acid amides; Peptidomimetics; Carbonyl compounds; Alpha amino acid amides; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Valine and derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Dipeptides; Chemical entities",569.426,490,8.167,7.34283E+17,7.34232E+17,50662,
1,C31H34N4O7,[M + Na]+,C31H34N4NaO7+,Alkaloids,0.922,Tryptophan alkaloids,0.638,Carboline alkaloids,0.308,Benzenoids,0.864,,,,,,,Benzenoids,0.864,Organic compounds; Organoheterocyclic compounds; Pyrroles; Lactams; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Carboxylic acid amides; Carboxylic acid derivatives; Secondary carboxylic acid amides; Carbonyl compounds; Substituted pyrroles; Benzenoids; Organic oxides; Azacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities,597.231,490,8.168,7.34284E+17,7.34232E+17,50668,
1,C13H20O2,[M + H]+,C13H21O2+,Terpenoids,0.963,Sesquiterpenoids,0.438,Apocarotenoids(ε-),0.466,Lipids and lipid-like molecules,0.539,Prenol lipids,0.555,,,,,Prenol lipids,0.555,Organic compounds; Lipids and lipid-like molecules; Ketones; Prenol lipids; Organooxygen compounds; Carbonyl compounds; Cyclic ketones; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities,209.153,490,8.169,7.34283E+17,7.34232E+17,50666,
1,C20H38N6O6,[M + K]+,C20H38KN6O6+,Carbohydrates,0.875,Aminosugars and aminoglycosides,0.399,Aminoglycosides,0.391,Organoheterocyclic compounds,0.744,Triazines,0.417,"1,3,5-triazines",0.732,,,"1,3,5-triazines",0.732,"Organic compounds; Organoheterocyclic compounds; Alcohols and polyols; Ethers; Organonitrogen compounds; Organooxygen compounds; Monoalkylamines; Amines; Primary amines; 1,3,5-triazines; Azacyclic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities",497.246,490,8.17,7.34283E+17,7.34232E+17,50664,
1,C27H54N8O5,[M + H]+,C27H55N8O5+,Amino acids and Peptides,0.976,Oligopeptides,0.778,Tripeptides,0.695,Organic acids and derivatives,0.991,Carboxylic acids and derivatives,0.978,"Amino acids, peptides, and analogues",0.987,Peptides,0.714,Peptides,0.714,"Organic compounds; Lipids and lipid-like molecules; Amino acids, peptides, and analogues; Alpha amino acids and derivatives; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Fatty amides; Amino acids and derivatives; Peptides; Monoalkylamines; Carboxylic acid amides; Carboxylic acid derivatives; N-acyl amines; N-acyl-alpha amino acids and derivatives; Primary carboxylic acid amides; Secondary carboxylic acid amides; Carbonyl compounds; Alpha amino acid amides; Amines; Primary amines; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities",571.431,490,8.17,7.34283E+17,7.34232E+17,50659,
1,C26H48N2O8,[M + H]+,C26H49N2O8+,Amino acids and Peptides,0.605,Macrolides,0.523,Open-chain polyketides,0.265,Organic acids and derivatives,0.996,Carboxylic acids and derivatives,0.987,"Amino acids, peptides, and analogues",0.598,Amino acids and derivatives,0.589,Amino acids and derivatives,0.589,"Organic compounds; Organoheterocyclic compounds; Lipids and lipid-like molecules; Amino acids, peptides, and analogues; Alcohols and polyols; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Amino acids and derivatives; Carboxylic acid amides; Carboxylic acid derivatives; Carboxylic acid esters; Secondary alcohols; Secondary carboxylic acid amides; Carbonyl compounds; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities",517.346,490,8.171,7.34284E+17,7.34232E+17,50670,
1,C26H48N2O8,[M + Na]+,C26H48N2NaO8+,Amino acids and Peptides,0.737,Macrolides,0.74,Erythromycins,0.508,Organic acids and derivatives,0.99,Carboxylic acids and derivatives,0.974,"Amino acids, peptides, and analogues",0.615,Amino acids and derivatives,0.606,Amino acids and derivatives,0.606,"Organic compounds; Organoheterocyclic compounds; Lipids and lipid-like molecules; Amino acids, peptides, and analogues; Alcohols and polyols; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Amino acids and derivatives; Carboxylic acid amides; Carboxylic acid derivatives; Carboxylic acid esters; Secondary alcohols; Secondary carboxylic acid amides; Carbonyl compounds; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities",539.328,490,8.171,7.34284E+17,7.34232E+17,50671,
1,C11H22OS,[M + H]+,C11H23OS+,Terpenoids,0.962,Monoterpenoids,0.926,Menthane monoterpenoids,0.54,Organic oxygen compounds,0.997,Organooxygen compounds,0.596,Carbonyl compounds,0.586,,,Carbonyl compounds,0.586,Organic compounds; Organosulfur compounds; Organooxygen compounds; Carbonyl compounds; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities,203.145,490,8.172,7.34283E+17,7.34232E+17,50669,
1,C42H64O10,[M + H]+,C42H65O10+,Polyketides,0.999,Polyethers,0.974,Polyether ionophores,0.982,Lipids and lipid-like molecules,0.836,Prenol lipids,0.506,Terpene glycosides,0.79,Diterpene glycosides,0.86,Diterpene glycosides,0.86,Organic compounds; Organoheterocyclic compounds; Lipids and lipid-like molecules; Alcohols and polyols; Ethers; Prenol lipids; Fatty acids and conjugates; Organic acids and derivatives; Carboxylic acids and derivatives; Organooxygen compounds; Branched fatty acids; Hydroxy fatty acids; Monocarboxylic acids and derivatives; Dialkyl ethers; Carboxylic acids; Diterpenoids; Acetals; Secondary alcohols; Diterpene glycosides; Carbonyl compounds; Heterocyclic fatty acids; Oxanes; Terpene glycosides; Tetrahydrofurans; Fatty Acyls; Organic oxides; Oxacyclic compounds; Hydrocarbon derivatives; Ketals; Organic oxygen compounds; Chemical entities,729.456,490,8.173,7.34283E+17,7.34232E+17,50674,
1,C26H28O2,[M + H]+,C26H29O2+,Terpenoids,0.966,Carotenoids (C40),0.308,Cannabinoids,0.21,Benzenoids,0.912,Benzene and substituted derivatives,0.706,,,,,Benzene and substituted derivatives,0.706,Organic compounds; Lipids and lipid-like molecules; Ketones; Prenol lipids; Organooxygen compounds; Carbonyl compounds; Benzene and substituted derivatives; Benzenoids; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities,373.218,490,8.174,7.34283E+17,7.34232E+17,50672,
1,C31H35F3N4O5,[M + Na]+,C31H35F3N4NaO5+,Alkaloids,0.577,Tryptophan alkaloids,0.057,Carboline alkaloids,0.027,Organic acids and derivatives,0.928,Carboxylic acids and derivatives,0.908,"Amino acids, peptides, and analogues",0.643,Amino acids and derivatives,0.639,Amino acids and derivatives,0.639,"Organic compounds; Organoheterocyclic compounds; Amino acids, peptides, and analogues; Alkyl aryl ethers; Ethers; Organic acids and derivatives; Carboxylic acids and derivatives; Organohalogen compounds; Organonitrogen compounds; Organooxygen compounds; Amino acids and derivatives; Carboxylic acid amides; Alkyl fluorides; Carboxylic acid derivatives; Organofluorides; Secondary carboxylic acid amides; Carbonyl compounds; Benzene and substituted derivatives; Phenol ethers; Benzenoids; Alkyl halides; Organic oxides; Azacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Phenoxy compounds; Chemical entities",623.248,491,8.176,7.34284E+17,7.34232E+17,50680,
1,C33H60N4O8,[M + Na]+,C33H60N4NaO8+,Amino acids and Peptides,0.917,Oligopeptides,0.923,Linear peptides,0.363,Organic acids and derivatives,1,Carboxylic acids and derivatives,0.999,"Amino acids, peptides, and analogues",0.993,Peptides,0.786,Dipeptides,0.602,"Organic compounds; Organoheterocyclic compounds; Lipids and lipid-like molecules; Amino acids, peptides, and analogues; Alpha amino acids and derivatives; Alcohols and polyols; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Fatty amides; Amino acids and derivatives; Peptides; Carboxylic acid amides; Carboxylic acid derivatives; N-acyl amines; Monocarboxylic acids and derivatives; N-acyl-alpha amino acids and derivatives; Carboxylic acid esters; Secondary carboxylic acid amides; Tertiary carboxylic acid amides; Peptidomimetics; Carbonyl compounds; Alpha amino acid amides; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Valine and derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Dipeptides; Chemical entities",663.429,491,8.177,7.34283E+17,7.34232E+17,50677,
1,C28H48N8O8,[M + H]+,C28H49N8O8+,Amino acids and Peptides,0.99,Oligopeptides,0.901,Linear peptides,0.603,Organic acids and derivatives,0.999,Carboxylic acids and derivatives,0.997,"Amino acids, peptides, and analogues",0.976,Peptides,0.869,Peptides,0.869,"Organic compounds; Organoheterocyclic compounds; Lipids and lipid-like molecules; Amino acids, peptides, and analogues; Alpha amino acids and derivatives; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Fatty amides; Amino acids and derivatives; Peptides; Carboxylic acid amides; Carboxylic acid derivatives; N-acyl amines; Monocarboxylic acids and derivatives; N-acyl-alpha amino acids and derivatives; Carboxylic acids; Secondary carboxylic acid amides; Carbonyl compounds; Alpha amino acid amides; Fatty Acyls; Organic oxides; Azacyclic compounds; Hydrocarbon derivatives; Valine and derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities",625.368,491,8.177,7.34283E+17,7.34232E+17,50681,
1,C44H84N2O9S,[M + Na]+,C44H84N2NaO9S+,Polyketides,0.724,Oligopeptides,0.768,Open-chain polyketides,0.725,Organic acids and derivatives,0.981,Carboxylic acids and derivatives,0.973,"Amino acids, peptides, and analogues",0.704,Amino acids and derivatives,0.689,Amino acids and derivatives,0.689,"Organic compounds; Organoheterocyclic compounds; Lipids and lipid-like molecules; Amino acids, peptides, and analogues; Lactones; Alcohols and polyols; Macrolides and analogues; Ethers; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Fatty amides; Amino acids and derivatives; Carboxylic acid amides; Carboxylic acid derivatives; N-acyl amines; Monocarboxylic acids and derivatives; Dialkyl ethers; Carboxylic acid esters; Secondary alcohols; Secondary carboxylic acid amides; Tertiary carboxylic acid amides; Carbonyl compounds; Trialkylamines; Amines; Fatty Acyls; Organic oxides; Azacyclic compounds; Oxacyclic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities",839.583,491,8.177,7.34284E+17,7.34232E+17,50683,
1,C30H55ClN4O6,[M + H]+,C30H56ClN4O6+,Amino acids and Peptides,0.953,Oligopeptides,0.967,Tripeptides,0.405,Organic acids and derivatives,0.999,Carboxylic acids and derivatives,0.996,"Amino acids, peptides, and analogues",0.965,Peptides,0.685,Dipeptides,0.666,"Organic compounds; Lipids and lipid-like molecules; Amino acids, peptides, and analogues; Alpha amino acids and derivatives; Organic acids and derivatives; Carboxylic acids and derivatives; Organohalogen compounds; Organonitrogen compounds; Organooxygen compounds; Fatty amides; Amino acids and derivatives; Peptides; Carboxylic acid amides; Alkyl chlorides; Carboxylic acid derivatives; N-acyl amines; N-acyl-alpha amino acids and derivatives; Organochlorides; Secondary carboxylic acid amides; Tertiary carboxylic acid amides; Carbonyl compounds; Alpha amino acid amides; Alkyl halides; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Dipeptides; Chemical entities",603.386,491,8.177,7.34284E+17,7.34232E+17,50690,
1,C30H54N4O6,[M + H]+,C30H55N4O6+,Amino acids and Peptides,0.952,Oligopeptides,0.916,Cyclic peptides,0.339,Organic acids and derivatives,0.999,Carboxylic acids and derivatives,0.998,"Amino acids, peptides, and analogues",0.979,Peptides,0.689,Dipeptides,0.539,"Organic compounds; Organoheterocyclic compounds; Lipids and lipid-like molecules; Amino acids, peptides, and analogues; Alpha amino acids and derivatives; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Fatty amides; Amino acids and derivatives; Peptides; Carboxylic acid amides; Carboxylic acid derivatives; N-acyl amines; Secondary carboxylic acid amides; Tertiary carboxylic acid amides; Carbonyl compounds; Alpha amino acid amides; Fatty Acyls; Organic oxides; Azacyclic compounds; Hydrocarbon derivatives; Valine and derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Dipeptides; Chemical entities",567.41,491,8.177,7.34283E+17,7.34232E+17,50694,
1,C16H13NO5,[M + H]+,C16H14NO5+,Alkaloids,0.952,Tryptophan alkaloids,0.384,Carbazole alkaloids,0.109,Organoheterocyclic compounds,0.78,Indoles and derivatives,0.505,,,,,Indoles and derivatives,0.505,Organic compounds; Organoheterocyclic compounds; Indoles and derivatives; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Carboxylic acids; Benzene and substituted derivatives; Benzenoids; Organic oxides; Azacyclic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities,300.086,491,8.18,7.34284E+17,7.34232E+17,50687,
1,C8H15N3O6S,[M + H]+,C8H16N3O6S+,Amino acids and Peptides,0.763,Small peptides,0.328,Imidazole alkaloids,0.326,Organic acids and derivatives,0.961,Carboxylic acids and derivatives,0.882,"Amino acids, peptides, and analogues",0.543,Amino acids and derivatives,0.541,Alpha amino acids and derivatives,0.512,"Organic compounds; Organoheterocyclic compounds; Organosulfur compounds; Amino acids, peptides, and analogues; Alpha amino acids and derivatives; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Amino acids and derivatives; Carboxylic acid amides; Carboxylic acid derivatives; Carbonyl compounds; Acetamides; Organic oxides; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities",282.076,491,8.18,7.34284E+17,7.34232E+17,50691,
1,C18H30N2O3S,[M + H]+,C18H31N2O3S+,Amino acids and Peptides,0.501,Small peptides,0.397,Dipeptides,0.316,Lipids and lipid-like molecules,0.767,Fatty Acyls,0.809,Fatty acids and conjugates,0.825,Medium-chain fatty acids,0.609,Medium-chain fatty acids,0.609,Organic compounds; Organosulfur compounds; Lipids and lipid-like molecules; Fatty acids and conjugates; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Carboxylic acid amides; Carboxylic acid derivatives; Monocarboxylic acids and derivatives; Carboxylic acids; Secondary carboxylic acid amides; Carbonyl compounds; Medium-chain fatty acids; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities,355.208,491,8.18,7.34283E+17,7.34232E+17,50697,
1,C17H30O5,[M + H]+,C17H31O5+,Fatty acids,0.459,Sesquiterpenoids,0.157,Open-chain polyketides,0.102,Lipids and lipid-like molecules,0.856,Fatty Acyls,0.713,Fatty acids and conjugates,0.619,Hydroxy fatty acids,0.579,Hydroxy fatty acids,0.579,Organic compounds; Lipids and lipid-like molecules; Alcohols and polyols; Fatty acids and conjugates; Organic acids and derivatives; Carboxylic acids and derivatives; Organooxygen compounds; Unsaturated fatty acids; Hydroxy fatty acids; Monocarboxylic acids and derivatives; Carboxylic acids; Secondary alcohols; Carbonyl compounds; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities,315.215,491,8.18,7.34283E+17,7.34232E+17,50700,
1,C20H21ClN2O8S2,[M + H]+,C20H22ClN2O8S2+,Amino acids and Peptides,0.688,Oligopeptides,0.423,Penicillins,0.109,Benzenoids,0.976,Benzene and substituted derivatives,0.951,Benzenesulfonamides,0.785,,,Benzenesulfonamides,0.785,Organic compounds; Organoheterocyclic compounds; Organosulfur compounds; Benzenesulfonamides; Halobenzenes; Benzoic acids and derivatives; Ethers; Organic acids and derivatives; Carboxylic acids and derivatives; Organohalogen compounds; Organosulfonic acids and derivatives; Organonitrogen compounds; Benzoyl derivatives; Organooxygen compounds; Carboxylic acid amides; Aryl chlorides; Carboxylic acid derivatives; Chlorobenzenes; Monocarboxylic acids and derivatives; Sulfonyls; Organochlorides; Organosulfonamides; Carbonyl compounds; Benzene and substituted derivatives; Phenol ethers; Benzenoids; Aryl halides; Organic oxides; Azacyclic compounds; Hydrocarbon derivatives; Benzenesulfonyl compounds; Organic sulfonic acids and derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Phenoxy compounds; Chemical entities,517.049,491,8.183,7.34284E+17,7.34232E+17,50698,
1,C19H22N2O6S2,[M + K]+,C19H22KN2O6S2+,Amino acids and Peptides,0.884,Oligopeptides,0.118,Thiodiketopiperazine alkaloids,0.046,Organic acids and derivatives,0.999,Organic sulfonic acids and derivatives,0.769,Organosulfonic acids and derivatives,0.77,Organosulfonamides,0.66,Organosulfonamides,0.66,Organic compounds; Organoheterocyclic compounds; Organosulfur compounds; Thiophenes; Organic acids and derivatives; Carboxylic acids and derivatives; Organosulfonic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Carboxylic acid amides; Carboxylic acid derivatives; Monocarboxylic acids and derivatives; Sulfonyls; Organosulfonamides; Carbonyl compounds; Organic oxides; Azacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Organic sulfonic acids and derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities,477.057,491,8.183,7.34284E+17,7.34232E+17,50704,
1,C28H34N4O4,[M + Na]+,C28H34N4NaO4+,Alkaloids,0.753,Peptide alkaloids,0.119,Carboline alkaloids,0.07,Organic acids and derivatives,0.908,Carboxylic acids and derivatives,0.86,"Amino acids, peptides, and analogues",0.565,Amino acids and derivatives,0.565,Amino acids and derivatives,0.565,"Organic compounds; Organoheterocyclic compounds; Amino acids, peptides, and analogues; Alkyl aryl ethers; Ethers; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Amino acids and derivatives; Carboxylic acid amides; Carboxylic acid derivatives; Benzenoids; Amines; Organic oxides; Azacyclic compounds; Oxacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities",513.247,491,8.184,7.34284E+17,7.34232E+17,50705,
1,C13H27NO2,[M + H]+,C13H28NO2+,Fatty acids,0.999,Fatty amides,0.964,Primary amides,0.985,Lipids and lipid-like molecules,0.97,Fatty Acyls,0.968,Fatty acids and conjugates,0.792,Straight chain fatty acids,0.66,Straight chain fatty acids,0.66,Organic compounds; Lipids and lipid-like molecules; Fatty acids and conjugates; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Fatty amides; Straight chain fatty acids; Carboxylic acid amides; Carboxylic acid derivatives; Monocarboxylic acids and derivatives; Carboxylic acids; Primary carboxylic acid amides; Carbonyl compounds; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities,230.211,491,8.184,7.34284E+17,7.34232E+17,50684,
1,C13H25NO,[M + H]+,C13H26NO+,Fatty acids,0.999,Fatty amides,0.999,Primary amides,1,Lipids and lipid-like molecules,0.765,Fatty Acyls,0.765,Fatty amides,0.709,,,Fatty amides,0.709,Organic compounds; Lipids and lipid-like molecules; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Fatty amides; Carboxylic acid amides; Carboxylic acid derivatives; Primary carboxylic acid amides; Carbonyl compounds; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities,212.2,491,8.184,7.34284E+17,7.34232E+17,50688,
1,C24H48O10,[M + Na]+,C24H48NaO10+,Polyketides,0.629,Macrolides,0.129,Open-chain polyketides,0.155,Organic oxygen compounds,0.999,Organooxygen compounds,0.998,Alcohols and polyols,0.746,Secondary alcohols,0.564,Secondary alcohols,0.564,Organic compounds; Alcohols and polyols; Ethers; Organic acids and derivatives; Organooxygen compounds; Secondary alcohols; Carbonyl compounds; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities,519.312,491,8.184,7.34284E+17,7.34232E+17,50761,
1,C24H51NO10,[M + H]+,C24H52NO10+,Fatty acids,0.916,Fatty amides,0.373,N-acyl amines,0.425,Organic oxygen compounds,0.999,Organooxygen compounds,0.998,Alcohols and polyols,0.728,Secondary alcohols,0.531,Secondary alcohols,0.531,Organic compounds; Alcohols and polyols; Ethers; Organonitrogen compounds; Organooxygen compounds; Dialkyl ethers; Secondary alcohols; Amines; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities,514.356,491,8.184,7.34284E+17,7.34232E+17,50789,
